flight_date,airline,origin,destination,scheduled_departure,actual_departure,delay_minutes,delay_reason,distance_miles,aircraft_type
2024-09-23,Delta Air Lines,BOS,DEN,20:30,21:30,60,Mechanical,1274,Airbus A320
2024-03-01,Allegiant Air,MDW,IAH,10:30,10:30,0,None,2658,Airbus A321
2024-05-06,Southwest Airlines,LAX,FLL,20:30,20:30,0,None,1767,Boeing 757-200
2025-05-21,Allegiant Air,IAH,CLT,19:00,19:00,0,None,748,Boeing 737-800
2024-02-14,United Airlines,ORD,SFO,06:15,06:37,22,Weather,772,CRJ-900
2025-02-05,Allegiant Air,SEA,JFK,16:00,16:00,0,None,1096,Boeing 777-200
2023-12-24,Alaska Airlines,MDW,SEA,17:00,17:00,0,None,2679,Boeing 777-200
2023-08-05,Delta Air Lines,ORD,PHL,21:30,21:30,0,None,933,Embraer 175
2025-03-05,Southwest Airlines,DFW,LGA,18:00,18:00,0,None,775,Airbus A321
2024-08-23,Hawaiian Airlines,PHX,LGA,05:30,05:30,0,None,1067,ATR 72
2023-12-30,Hawaiian Airlines,PHX,BOS,23:15,23:15,0,None,431,Airbus A320
2024-05-16,Hawaiian Airlines,SEA,MDW,07:15,07:15,0,None,1810,Boeing 737-900
2023-11-25,Frontier Airlines,LGA,DEN,11:30,11:30,0,None,2006,Boeing 787-8
2023-07-26,Allegiant Air,LAX,PHL,05:15,05:15,0,None,2010,Airbus A330-200
2025-02-11,Hawaiian Airlines,LAS,SEA,11:45,11:45,0,None,867,Boeing 777-200
2024-01-22,Delta Air Lines,BWI,LGA,05:00,05:00,0,None,679,Boeing 767-300
2025-01-31,Delta Air Lines,BOS,MIA,09:00,09:00,0,None,1777,Airbus A330-200
2024-07-02,Alaska Airlines,CLT,DEN,17:00,17:00,0,None,2704,Boeing 737-800
2024-07-05,Alaska Airlines,MIA,LAS,08:30,08:30,0,None,976,Boeing 777-200
2025-01-12,Allegiant Air,LAX,DTW,22:00,22:59,59,Weather,606,Boeing 737-900
2025-01-19,United Airlines,SEA,PHL,10:30,11:03,33,Weather,231,CRJ-900
2023-08-28,Spirit Airlines,MDW,SFO,06:15,06:15,0,None,1256,Airbus A330-200
2024-07-19,Southwest Airlines,ORD,JFK,11:15,11:15,0,None,1466,CRJ-900
2023-06-30,Allegiant Air,PHL,SFO,15:15,15:15,0,None,251,ATR 72
2025-05-16,Southwest Airlines,LAS,CLT,18:15,19:24,69,Air Traffic,1184,Airbus A320
2024-09-20,Frontier Airlines,SFO,PHL,17:45,17:45,0,None,490,Boeing 757-200
2024-05-29,Delta Air Lines,ORD,MIA,20:15,20:15,0,None,1255,CRJ-900
2024-12-25,Alaska Airlines,SEA,IAH,17:45,18:13,28,Security,1746,Boeing 777-200
2024-11-20,Alaska Airlines,LAX,IAH,10:00,10:00,0,None,1839,Boeing 777-200
2024-11-01,Frontier Airlines,MSP,DTW,17:45,17:45,0,None,702,Boeing 787-8
2023-07-27,American Airlines,DTW,MDW,23:00,23:00,0,None,2729,Boeing 787-8
2024-04-26,Frontier Airlines,FLL,MSP,13:15,13:15,0,None,1340,Airbus A330-200
2024-05-16,Southwest Airlines,LAS,JFK,20:30,20:37,7,Mechanical,1096,ATR 72
2024-06-05,Allegiant Air,MDW,BWI,08:30,08:49,19,Air Traffic,621,Boeing 737-900
2025-01-08,Hawaiian Airlines,MDW,JFK,13:30,13:30,0,None,221,ATR 72
2024-06-04,Southwest Airlines,LGA,DFW,20:45,20:45,0,None,595,Boeing 737-800
2024-01-12,Delta Air Lines,ORD,SFO,08:15,08:44,29,Weather,755,Boeing 757-200
2024-05-22,Hawaiian Airlines,CLT,ORD,07:15,07:43,28,Weather,2591,CRJ-900
2025-03-26,Hawaiian Airlines,DTW,LAS,06:30,06:30,0,None,2373,Airbus A320
2023-11-25,Delta Air Lines,DTW,MIA,19:15,19:43,28,Weather,757,Boeing 767-300
2025-04-05,JetBlue Airways,BWI,IAH,21:45,22:01,16,Weather,2900,Airbus A330-200
2025-01-14,Delta Air Lines,CLT,LGA,14:15,14:15,0,None,1902,Boeing 787-8
2024-05-11,Alaska Airlines,MDW,CLT,18:45,18:45,0,None,2561,ATR 72
2025-04-19,Allegiant Air,PHL,LAX,11:30,11:30,0,None,2173,Boeing 757-200
2023-08-26,Alaska Airlines,IAH,ORD,18:45,18:45,0,None,2856,CRJ-900
2024-07-09,Hawaiian Airlines,MSP,BOS,08:15,08:15,0,None,1123,Airbus A321
2024-07-02,Southwest Airlines,BWI,MDW,20:30,20:30,0,None,621,Boeing 757-200
2024-05-08,Frontier Airlines,PHL,BWI,06:30,08:09,99,Weather,2599,Boeing 777-200
2024-08-21,Spirit Airlines,SEA,DEN,15:30,15:30,0,None,1933,Boeing 767-300
2023-07-19,Hawaiian Airlines,CLT,ORD,06:00,06:00,0,None,1522,Boeing 757-200
2024-04-30,Frontier Airlines,DEN,IAH,20:45,20:45,0,None,567,Airbus A320
2024-04-24,Southwest Airlines,DFW,DTW,21:00,21:00,0,None,2257,ATR 72
2024-05-15,JetBlue Airways,DFW,FLL,06:45,06:45,0,None,2947,Boeing 787-8
2024-09-22,Alaska Airlines,FLL,JFK,22:30,22:30,0,None,681,Embraer 175
2025-01-23,United Airlines,IAH,JFK,06:00,06:11,11,Weather,2096,Boeing 737-900
2025-06-08,Frontier Airlines,MSP,JFK,21:00,21:16,16,Air Traffic,2637,Boeing 767-300
2025-05-13,Alaska Airlines,SFO,PHL,06:30,06:30,0,None,1110,Boeing 757-200
2023-07-09,United Airlines,MSP,BWI,18:15,18:35,20,Weather,1530,CRJ-900
2025-01-11,American Airlines,CLT,SEA,13:15,13:15,0,None,1984,Boeing 787-8
2023-11-27,Allegiant Air,BWI,SEA,18:30,19:06,36,Mechanical,1937,ATR 72
2023-08-09,Frontier Airlines,LAS,JFK,20:30,20:30,0,None,568,Airbus A320
2025-01-31,JetBlue Airways,DTW,BWI,21:30,22:05,35,Air Traffic,2315,Boeing 757-200
2024-08-25,Frontier Airlines,MSP,PHL,22:00,22:09,9,Air Traffic,2496,Boeing 737-900
2024-10-01,Hawaiian Airlines,LGA,CLT,13:00,15:10,130,Air Traffic,696,Airbus A330-200
2024-10-26,Frontier Airlines,SEA,DFW,12:00,12:00,0,None,1111,Boeing 737-900
2023-07-03,Alaska Airlines,LAX,PHL,16:30,16:30,0,None,2975,Boeing 787-8
2023-10-27,Southwest Airlines,BOS,SEA,14:45,14:59,14,Air Traffic,2939,Boeing 737-900
2024-01-03,Hawaiian Airlines,CLT,IAH,18:45,18:45,0,None,1005,CRJ-900
2023-09-11,Southwest Airlines,CLT,MSP,20:30,23:12,162,Weather,1213,Boeing 757-200
2025-03-30,Hawaiian Airlines,LGA,CLT,05:45,05:45,0,None,1145,Airbus A321
2024-05-29,Hawaiian Airlines,MIA,LAS,21:15,21:15,0,None,1394,Airbus A320
2023-11-10,Hawaiian Airlines,DEN,JFK,13:15,13:15,0,None,1230,Boeing 777-200
2023-08-27,JetBlue Airways,CLT,BOS,16:30,16:30,0,None,470,Boeing 777-200
2025-03-27,Spirit Airlines,CLT,LGA,10:45,10:53,8,Air Traffic,2590,Airbus A321
2025-02-16,JetBlue Airways,BWI,IAH,06:00,06:15,15,Air Traffic,1212,Boeing 737-900
2025-04-24,Spirit Airlines,SEA,LAS,13:00,13:00,0,None,867,Boeing 787-8
2023-09-28,Allegiant Air,SEA,ORD,09:45,09:56,11,Weather,488,Airbus A330-200
2024-07-11,Hawaiian Airlines,SEA,BOS,23:30,23:30,0,None,1967,CRJ-900
2024-12-22,United Airlines,PHX,CLT,05:30,05:59,29,Weather,2123,Boeing 767-300
2023-12-13,Allegiant Air,DFW,MDW,05:00,05:00,0,None,481,Boeing 767-300
2024-09-01,JetBlue Airways,LAS,BWI,18:45,19:07,22,Air Traffic,2248,Boeing 777-200
2024-05-03,American Airlines,BOS,LGA,22:15,22:22,7,Weather,2443,CRJ-900
2023-12-15,American Airlines,LGA,MIA,07:15,08:22,67,Air Traffic,1675,Boeing 787-8
2024-07-02,Frontier Airlines,BOS,LAS,10:00,10:00,0,None,2107,Boeing 787-8
2024-05-08,Spirit Airlines,LAX,BOS,19:15,19:15,0,None,1091,ATR 72
2023-10-01,Southwest Airlines,SFO,PHL,18:15,18:33,18,Air Traffic,2003,Boeing 767-300
2024-02-22,Alaska Airlines,SEA,DEN,16:00,16:00,0,None,618,Boeing 767-300
2024-01-17,Spirit Airlines,CLT,DTW,18:00,18:00,0,None,441,Airbus A321
2025-01-01,Allegiant Air,ORD,BOS,14:00,14:12,12,Weather,1288,Embraer 175
2025-01-14,Delta Air Lines,FLL,DTW,19:30,20:34,64,Weather,1056,Embraer 175
2025-01-02,Hawaiian Airlines,BOS,DFW,12:15,13:00,45,Mechanical,248,Boeing 737-800
2024-10-31,Delta Air Lines,JFK,DFW,05:30,05:30,0,None,1586,Boeing 757-200
2025-01-11,Southwest Airlines,MIA,MDW,19:30,20:05,35,Weather,669,Airbus A320
2025-06-02,United Airlines,DEN,MDW,09:15,09:51,36,Weather,2066,Boeing 777-200
2023-12-29,American Airlines,LAS,JFK,13:15,13:15,0,None,295,Boeing 737-900
2025-02-13,Delta Air Lines,PHX,LAX,12:30,12:30,0,None,1132,Boeing 757-200
2023-10-07,Frontier Airlines,LAS,LAX,12:30,12:30,0,None,1058,Boeing 787-8
2025-06-13,Allegiant Air,LGA,PHX,09:00,09:25,25,Weather,453,Boeing 767-300
2023-09-17,American Airlines,BWI,JFK,10:00,10:00,0,None,929,ATR 72
2025-01-31,Alaska Airlines,PHL,LAX,18:00,18:07,7,Air Traffic,845,CRJ-900
2025-03-22,JetBlue Airways,BWI,JFK,05:30,05:30,0,None,991,Boeing 737-900
2025-05-27,Alaska Airlines,DFW,LGA,23:30,23:30,0,None,1687,Boeing 767-300
2024-01-20,Hawaiian Airlines,LAS,PHX,05:15,05:15,0,None,1904,Boeing 767-300
2023-10-11,Frontier Airlines,CLT,IAH,09:45,09:45,0,None,1707,Airbus A330-200
2025-05-28,Hawaiian Airlines,JFK,MDW,10:45,10:45,0,None,2094,Boeing 787-8
2024-08-31,JetBlue Airways,BWI,SEA,23:30,23:30,0,None,1593,Airbus A320
2024-02-10,American Airlines,MIA,PHX,09:45,10:07,22,Air Traffic,2512,Boeing 787-8
2023-11-21,Allegiant Air,LGA,BOS,18:30,18:30,0,None,698,Airbus A330-200
2024-09-09,Spirit Airlines,DTW,CLT,14:45,15:40,55,Weather,1485,Boeing 737-800
2023-07-14,Delta Air Lines,SEA,MIA,09:15,09:33,18,Weather,1461,Boeing 757-200
2025-01-14,JetBlue Airways,DTW,SEA,06:00,06:27,27,Weather,852,Embraer 175
2024-12-07,Southwest Airlines,BWI,JFK,22:15,22:15,0,None,2107,Airbus A330-200
2024-11-28,Alaska Airlines,SEA,PHX,18:45,18:45,0,None,586,Boeing 737-800
2024-06-16,Southwest Airlines,MSP,JFK,13:45,14:14,29,Security,2873,CRJ-900
2024-04-28,United Airlines,ORD,DEN,05:45,05:45,0,None,2634,Embraer 175
2024-03-09,United Airlines,BOS,MSP,06:45,06:45,0,None,1123,Boeing 787-8
2024-05-22,United Airlines,MIA,LAX,23:00,23:33,33,Mechanical,396,Boeing 787-8
2023-12-01,Alaska Airlines,ORD,LAS,15:30,15:30,0,None,205,Embraer 175
2023-07-22,American Airlines,DEN,BWI,05:00,05:00,0,None,592,Embraer 175
2024-02-13,Delta Air Lines,LGA,MDW,06:30,06:30,0,None,1966,Airbus A330-200
2024-08-01,Spirit Airlines,LAX,DFW,15:45,15:45,0,None,719,Airbus A330-200
2024-12-30,United Airlines,DEN,BOS,12:45,12:45,0,None,2186,Boeing 737-800
2023-09-24,Spirit Airlines,DEN,MIA,12:15,12:27,12,Mechanical,1048,Boeing 767-300
2024-01-14,Southwest Airlines,DFW,FLL,23:00,23:15,15,Air Traffic,2413,Boeing 737-900
2024-05-23,Frontier Airlines,BOS,DFW,23:45,00:12,27,Security,1150,Boeing 737-800
2025-02-20,Hawaiian Airlines,PHX,FLL,15:45,15:45,0,None,2605,Boeing 737-800
2025-05-03,Southwest Airlines,MDW,LGA,20:15,20:35,20,Weather,2924,Airbus A330-200
2025-06-12,American Airlines,PHL,JFK,09:30,09:30,0,None,1198,Boeing 767-300
2025-04-14,JetBlue Airways,DEN,LAS,13:00,13:00,0,None,321,ATR 72
2025-03-07,Delta Air Lines,MIA,IAH,22:15,22:15,0,None,1425,Boeing 777-200
2025-01-25,JetBlue Airways,MDW,MSP,11:15,11:15,0,None,1437,Boeing 737-800
2024-11-28,JetBlue Airways,IAH,SFO,06:00,06:32,32,Air Traffic,763,Boeing 757-200
2023-11-25,Allegiant Air,BOS,LAX,07:45,07:45,0,None,1963,ATR 72
2024-05-23,Frontier Airlines,SEA,PHX,11:15,11:39,24,Weather,2310,Boeing 757-200
2024-03-11,JetBlue Airways,MIA,SFO,15:30,15:30,0,None,850,Airbus A330-200
2024-03-24,Allegiant Air,DFW,LGA,13:15,13:15,0,None,1248,Boeing 737-800
2023-08-03,Southwest Airlines,IAH,ORD,18:00,18:00,0,None,739,Airbus A320
2024-08-12,Allegiant Air,MDW,SFO,23:30,23:30,0,None,847,Airbus A321
2024-08-01,Hawaiian Airlines,BWI,CLT,08:00,08:26,26,Weather,885,Boeing 737-800
2025-06-23,Southwest Airlines,JFK,DEN,23:45,23:45,0,None,780,Airbus A330-200
2025-01-14,Allegiant Air,CLT,DFW,11:15,11:15,0,None,2718,Airbus A320
2023-12-11,Southwest Airlines,PHL,ORD,19:30,20:15,45,Weather,1146,Boeing 737-800
2025-04-13,JetBlue Airways,BOS,BWI,15:30,15:55,25,Weather,1364,Boeing 777-200
2024-11-26,Frontier Airlines,DFW,JFK,19:30,19:52,22,Weather,2383,Boeing 757-200
2023-09-24,Hawaiian Airlines,BWI,LAX,05:15,05:15,0,None,2606,Boeing 767-300
2023-10-18,Alaska Airlines,DFW,MSP,16:00,16:00,0,None,2300,Boeing 737-900
2024-12-06,Delta Air Lines,IAH,MSP,18:30,18:48,18,Weather,893,Airbus A321
2024-06-28,Delta Air Lines,MDW,DFW,16:00,17:13,73,Air Traffic,911,Embraer 175
2024-07-14,Allegiant Air,LGA,MDW,18:45,18:45,0,None,1719,Airbus A320
2024-08-13,United Airlines,MDW,BWI,08:45,09:02,17,Weather,621,Boeing 787-8
2024-08-21,Allegiant Air,SEA,BOS,23:45,23:45,0,None,346,Boeing 787-8
2024-02-06,Alaska Airlines,DEN,PHX,12:30,14:00,90,Air Traffic,376,Boeing 757-200
2024-12-07,Spirit Airlines,LGA,JFK,15:30,15:42,12,Mechanical,2715,Airbus A321
2024-10-06,Frontier Airlines,MIA,ORD,08:45,08:45,0,None,2613,Boeing 757-200
2025-02-18,Allegiant Air,BOS,MIA,19:30,19:57,27,Air Traffic,1151,Airbus A321
2024-05-04,Alaska Airlines,DTW,LAX,12:45,12:55,10,Air Traffic,645,Boeing 737-800
2025-01-24,Alaska Airlines,LAS,BOS,19:45,20:11,26,Weather,2554,Airbus A321
2025-02-07,American Airlines,DTW,LAS,20:45,21:29,44,Weather,2242,Boeing 777-200
2023-10-28,American Airlines,SFO,PHL,10:30,10:43,13,Weather,2542,Boeing 787-8
2023-11-01,United Airlines,MDW,BOS,06:30,06:30,0,None,2548,ATR 72
2024-12-15,Allegiant Air,JFK,DEN,22:15,22:15,0,None,2372,CRJ-900
2023-09-15,Alaska Airlines,PHX,DEN,12:00,12:15,15,Air Traffic,1595,Boeing 737-900
2024-02-25,Frontier Airlines,DTW,LAX,14:00,14:00,0,None,1041,Boeing 767-300
2025-03-17,Spirit Airlines,DEN,BOS,23:15,23:15,0,None,250,Airbus A330-200
2024-11-23,Frontier Airlines,MIA,CLT,09:15,09:15,0,None,647,Airbus A321
2023-07-26,American Airlines,BWI,IAH,18:45,18:45,0,None,896,Boeing 787-8
2025-03-02,United Airlines,ORD,PHX,06:00,06:00,0,None,1971,Boeing 787-8
2025-03-13,JetBlue Airways,PHL,LGA,05:15,05:15,0,None,95,CRJ-900
2024-09-09,Frontier Airlines,DEN,MIA,19:15,19:22,7,Mechanical,2677,Boeing 757-200
2023-10-11,Frontier Airlines,PHX,DEN,22:00,22:16,16,Weather,1942,ATR 72
2023-12-08,Delta Air Lines,ORD,SFO,22:45,22:45,0,None,512,Airbus A320
2024-12-26,Southwest Airlines,DTW,PHX,11:30,12:06,36,Mechanical,1450,Airbus A330-200
2025-01-16,Allegiant Air,MIA,ORD,19:30,20:05,35,Weather,1794,Boeing 767-300
2024-01-31,Hawaiian Airlines,DTW,MIA,14:15,14:22,7,Air Traffic,1730,Airbus A321
2024-08-01,United Airlines,PHL,JFK,21:00,22:09,69,Weather,693,ATR 72
2025-03-11,Frontier Airlines,ORD,MIA,19:45,19:55,10,Air Traffic,2262,Boeing 757-200
2023-07-02,Frontier Airlines,MDW,BOS,09:00,09:00,0,None,935,Airbus A320
2024-03-30,JetBlue Airways,PHX,LAS,13:15,13:15,0,None,200,ATR 72
2023-07-01,Delta Air Lines,PHX,LAS,13:15,13:15,0,None,2185,Airbus A320
2024-09-30,United Airlines,PHL,SFO,05:45,05:45,0,None,1803,Airbus A330-200
2024-02-08,Southwest Airlines,JFK,DTW,18:30,18:30,0,None,2898,Boeing 787-8
2025-05-22,Frontier Airlines,MDW,BOS,10:30,10:30,0,None,2972,Boeing 757-200
2024-09-18,Allegiant Air,SFO,CLT,12:30,12:30,0,None,1905,Boeing 737-800
2024-08-07,Frontier Airlines,BOS,MIA,07:30,07:45,15,Air Traffic,2986,CRJ-900
2023-12-25,Southwest Airlines,CLT,PHL,17:45,18:13,28,Weather,726,Boeing 767-300
2025-04-07,Southwest Airlines,DFW,DTW,14:45,14:45,0,None,2682,CRJ-900
2023-11-18,Spirit Airlines,LAX,LGA,08:00,08:00,0,None,536,Boeing 767-300
2023-09-10,Alaska Airlines,JFK,SFO,12:30,12:30,0,None,1078,Boeing 787-8
2025-05-25,Alaska Airlines,SEA,DFW,12:00,12:00,0,None,2791,Airbus A321
2024-05-29,Spirit Airlines,BWI,PHL,20:45,20:45,0,None,1595,ATR 72
2025-01-19,Spirit Airlines,DFW,PHX,08:30,09:38,68,Air Traffic,2108,Airbus A330-200
2024-10-11,Spirit Airlines,SEA,DFW,18:30,18:39,9,Mechanical,1070,Airbus A321
2025-03-11,Hawaiian Airlines,BWI,PHX,07:45,07:59,14,Weather,2275,Airbus A320
2024-05-31,Frontier Airlines,LAX,DTW,12:30,12:30,0,None,2498,Boeing 737-900
2024-06-21,Delta Air Lines,SEA,BOS,10:45,11:14,29,Mechanical,2925,Airbus A330-200
2024-11-29,United Airlines,CLT,SFO,07:30,07:30,0,None,246,Embraer 175
2024-06-01,Alaska Airlines,JFK,SFO,14:30,14:30,0,None,2075,Boeing 757-200
2025-04-02,United Airlines,IAH,LAS,13:00,14:05,65,Weather,2001,Boeing 737-900
2023-07-17,JetBlue Airways,MIA,BWI,20:45,21:07,22,Air Traffic,2246,Boeing 767-300
2024-02-01,Frontier Airlines,MDW,DEN,21:30,22:44,74,Air Traffic,2970,Boeing 737-900
2023-11-03,JetBlue Airways,CLT,LAX,12:00,12:00,0,None,601,Boeing 767-300
2024-09-06,American Airlines,FLL,CLT,22:30,22:30,0,None,321,Boeing 757-200
2024-12-26,Southwest Airlines,SEA,DFW,18:00,18:17,17,Air Traffic,1250,Boeing 787-8
2023-08-19,JetBlue Airways,FLL,BOS,19:45,19:45,0,None,2439,Boeing 767-300
2024-02-04,United Airlines,SFO,ORD,20:45,21:43,58,Weather,2320,Airbus A321
2025-01-17,Spirit Airlines,DFW,LAX,20:45,21:15,30,Security,2962,Boeing 767-300
2024-09-03,Delta Air Lines,LAS,DEN,09:30,09:47,17,Air Traffic,1820,CRJ-900
2024-07-05,Delta Air Lines,ORD,MIA,21:00,21:11,11,Weather,634,Boeing 757-200
2024-07-23,Frontier Airlines,BWI,DTW,05:00,05:00,0,None,312,Airbus A320
2023-09-05,Spirit Airlines,BOS,JFK,19:15,19:15,0,None,442,Boeing 737-800
2023-07-09,American Airlines,DTW,LAX,22:30,22:38,8,Air Traffic,2996,CRJ-900
2023-11-04,Delta Air Lines,ORD,PHL,12:00,12:00,0,None,1012,CRJ-900
2025-06-27,Allegiant Air,BWI,MSP,20:15,20:40,25,Weather,2611,Boeing 757-200
2025-04-17,Allegiant Air,SEA,PHX,10:15,10:15,0,None,1996,Boeing 787-8
2024-09-13,Southwest Airlines,FLL,BWI,16:15,16:15,0,None,1909,Boeing 767-300
2023-09-27,JetBlue Airways,IAH,PHL,19:30,19:46,16,Weather,1344,Airbus A330-200
2024-02-18,Spirit Airlines,IAH,DFW,13:30,13:41,11,Weather,2431,Airbus A320
2024-09-04,Spirit Airlines,SFO,BWI,09:30,09:30,0,None,1120,Airbus A320
2023-10-29,Alaska Airlines,DFW,DTW,09:45,10:06,21,Weather,1074,Boeing 787-8
2024-06-26,Southwest Airlines,JFK,MIA,23:45,00:05,20,Weather,541,Boeing 737-900
2023-11-20,Southwest Airlines,MIA,MDW,10:45,10:45,0,None,1382,Boeing 767-300
2023-09-02,Allegiant Air,MSP,IAH,20:15,20:36,21,Air Traffic,1245,ATR 72
2024-08-20,Frontier Airlines,PHL,CLT,22:15,22:27,12,Mechanical,2675,Boeing 737-900
2024-10-28,United Airlines,BWI,ORD,06:15,06:15,0,None,1904,ATR 72
2024-08-23,Allegiant Air,MDW,CLT,21:15,22:34,79,Weather,2034,ATR 72
2024-10-03,Delta Air Lines,PHL,FLL,19:00,19:00,0,None,1812,Airbus A330-200
2024-06-11,JetBlue Airways,CLT,DFW,19:00,19:00,0,None,1764,Embraer 175
2024-01-29,American Airlines,IAH,DFW,09:45,10:21,36,Mechanical,2155,ATR 72
2025-04-01,JetBlue Airways,ORD,MIA,11:30,11:30,0,None,1901,Airbus A330-200
2025-04-28,Frontier Airlines,MDW,BWI,05:30,05:30,0,None,621,Airbus A321
2023-09-01,American Airlines,LGA,MIA,07:15,07:15,0,None,230,Boeing 767-300
2025-03-15,Allegiant Air,BWI,JFK,12:45,12:57,12,Weather,1463,Airbus A321
2023-12-26,Allegiant Air,DFW,LGA,14:30,14:30,0,None,948,Airbus A320
2024-03-01,Allegiant Air,LGA,MDW,16:45,17:14,29,Security,706,Boeing 767-300
2025-05-26,Alaska Airlines,CLT,PHL,06:00,06:00,0,None,1953,Embraer 175
2024-04-10,Alaska Airlines,MIA,JFK,23:15,23:15,0,None,368,Airbus A330-200
2024-11-02,Southwest Airlines,CLT,DTW,05:15,05:15,0,None,2088,Boeing 767-300
2024-11-20,Hawaiian Airlines,BWI,LAX,17:15,17:33,18,Weather,2230,ATR 72
2025-01-05,Alaska Airlines,MSP,MIA,08:30,08:36,6,Weather,2524,ATR 72
2023-07-18,Allegiant Air,CLT,DTW,09:15,09:15,0,None,342,Boeing 787-8
2024-11-04,Alaska Airlines,BWI,ORD,09:15,09:15,0,None,1041,Airbus A320
2024-02-08,Allegiant Air,DTW,PHX,11:45,12:01,16,Weather,2024,Boeing 787-8
2024-03-29,American Airlines,ORD,IAH,18:45,18:45,0,None,789,Boeing 777-200
2024-03-18,American Airlines,MDW,DEN,17:00,17:11,11,Security,1376,Boeing 757-200
2024-02-12,Hawaiian Airlines,FLL,MIA,18:45,19:06,21,Weather,2136,Embraer 175
2024-09-22,Spirit Airlines,LGA,PHL,18:30,18:30,0,None,95,Boeing 737-800
2023-09-29,Alaska Airlines,DFW,SFO,19:30,20:00,30,Weather,1925,Boeing 737-800
2025-05-08,JetBlue Airways,DEN,LAX,12:00,12:07,7,Weather,2156,Embraer 175
2024-12-20,JetBlue Airways,LAX,LGA,11:00,11:00,0,None,747,Airbus A320
2023-10-21,American Airlines,FLL,LGA,05:45,05:45,0,None,244,Boeing 737-800
2024-01-28,United Airlines,BWI,LGA,07:00,07:00,0,None,270,Embraer 175
2025-02-14,American Airlines,LGA,CLT,18:45,19:05,20,Air Traffic,954,Boeing 737-800
2024-07-26,Spirit Airlines,ORD,MIA,13:30,13:30,0,None,1354,Airbus A330-200
2025-02-09,Hawaiian Airlines,BWI,FLL,05:00,05:00,0,None,1993,Airbus A321
2024-05-20,Frontier Airlines,LGA,BWI,20:15,20:33,18,Air Traffic,2134,Boeing 737-900
2025-01-08,Spirit Airlines,SFO,MDW,19:15,19:15,0,None,1566,Boeing 757-200
2024-09-25,Delta Air Lines,IAH,SEA,05:45,05:45,0,None,459,Boeing 737-900
2025-05-06,Allegiant Air,ORD,DEN,09:15,09:15,0,None,2449,Boeing 757-200
2025-01-10,American Airlines,MSP,PHX,16:00,20:57,297,Weather,258,CRJ-900
2024-05-27,United Airlines,MDW,PHX,08:00,08:00,0,None,552,Boeing 767-300
2024-01-21,JetBlue Airways,MSP,DFW,17:00,17:27,27,Weather,2218,Boeing 737-900
2024-12-10,American Airlines,JFK,MIA,07:30,08:29,59,Security,2237,Boeing 757-200
2025-05-24,Southwest Airlines,IAH,BWI,18:30,18:55,25,Weather,1151,Airbus A320
2025-01-08,Frontier Airlines,LAX,LAS,06:15,06:15,0,None,384,Airbus A330-200
2024-08-06,American Airlines,PHX,MSP,05:00,05:00,0,None,1984,Boeing 757-200
2023-08-02,Delta Air Lines,IAH,ORD,06:45,06:45,0,None,2423,Boeing 757-200
2024-04-29,JetBlue Airways,SEA,DEN,22:45,22:45,0,None,2116,Boeing 737-900
2024-01-31,JetBlue Airways,CLT,LAS,15:30,15:30,0,None,2388,ATR 72
2025-02-25,United Airlines,MSP,PHX,09:30,09:37,7,Weather,1726,CRJ-900
2024-04-19,Alaska Airlines,MIA,DEN,22:45,22:45,0,None,1390,ATR 72
2023-07-23,Delta Air Lines,DFW,PHL,10:30,10:30,0,None,1758,Airbus A321
2024-11-07,Alaska Airlines,LAS,IAH,18:15,18:45,30,Air Traffic,879,CRJ-900
2024-01-16,Hawaiian Airlines,PHL,BOS,20:45,20:45,0,None,2136,ATR 72
2025-05-22,Hawaiian Airlines,LGA,ORD,18:00,18:00,0,None,2566,Boeing 757-200
2025-01-08,Allegiant Air,IAH,CLT,20:00,20:00,0,None,1544,Boeing 787-8
2025-04-23,Frontier Airlines,LGA,SEA,21:30,21:30,0,None,2117,Boeing 737-900
2024-06-13,American Airlines,DEN,SEA,19:15,19:15,0,None,1546,Boeing 787-8
2024-09-09,JetBlue Airways,FLL,MDW,13:30,13:30,0,None,965,Embraer 175
2025-03-29,Frontier Airlines,CLT,BOS,16:00,16:48,48,Mechanical,2035,Airbus A320
2024-04-30,United Airlines,MSP,LAX,18:00,18:00,0,None,1539,Boeing 737-900
2025-05-03,Spirit Airlines,SEA,DTW,18:30,19:10,40,Air Traffic,2045,Boeing 787-8
2024-02-26,Spirit Airlines,JFK,PHX,16:45,18:08,83,Weather,2042,Embraer 175
2024-08-01,American Airlines,LAS,BWI,05:45,05:45,0,None,2895,Airbus A321
2024-03-16,JetBlue Airways,CLT,SFO,20:15,20:15,0,None,1252,CRJ-900
2024-06-08,United Airlines,BWI,IAH,07:15,08:03,48,Mechanical,2003,Airbus A321
2024-02-12,Allegiant Air,LGA,DFW,23:15,23:15,0,None,2640,Airbus A320
2024-07-17,Southwest Airlines,BOS,PHX,16:30,16:30,0,None,1374,Boeing 737-800
2023-11-11,Alaska Airlines,LAX,PHL,09:30,09:30,0,None,1962,Boeing 737-900
2025-01-12,Southwest Airlines,LAS,LGA,15:45,15:45,0,None,1160,Boeing 737-900
2023-07-18,American Airlines,DFW,LAX,16:30,16:58,28,Weather,2636,CRJ-900
2024-08-05,JetBlue Airways,MIA,IAH,17:30,17:45,15,Mechanical,957,Embraer 175
2025-04-28,JetBlue Airways,LAX,DFW,06:45,07:14,29,Weather,2200,Boeing 787-8
